timestamp,plugs,hvac,total
2017-01-03 14:00:00,446.76,17.83,464.59
2017-01-03 15:00:00,428.78,15.939999999999998,444.71999999999997
2017-01-03 16:00:00,401.22,14.63,415.85
2017-01-03 17:00:00,344.26,13.7,357.96
2017-01-03 18:00:00,262.5,14.77,277.27
2017-01-03 19:00:00,174.62,14.6,189.22
2017-01-03 20:00:00,143.34,14.43,157.77
2017-01-03 21:00:00,104.4,12.73,117.13000000000001
2017-01-03 22:00:00,74.72,3.7,78.42
2017-01-03 23:00:00,69.16,3.77,72.92999999999999
2017-01-04 00:00:00,68.94,4.24,73.17999999999999
2017-01-04 01:00:00,70.86,3.96,74.82
2017-01-04 02:00:00,69.78,4.03,73.81
2017-01-04 03:00:00,68.6,3.41,72.00999999999999
2017-01-04 04:00:00,70.46000000000002,4.33,74.79000000000002
2017-01-04 05:00:00,80.8,6.06,86.86
2017-01-04 06:00:00,171.34000000000003,15.669999999999998,187.01000000000002
2017-01-04 07:00:00,224.06,17.759999999999994,241.82
2017-01-04 08:00:00,367.0,17.67,384.67
2017-01-04 09:00:00,425.80000000000007,17.78,443.58000000000004
2017-01-04 10:00:00,463.24,19.160000000000004,482.40000000000003
2017-01-04 11:00:00,458.36,18.23,476.59000000000003
2017-01-04 12:00:00,432.76000000000016,18.23,450.9900000000002
2017-01-04 13:00:00,417.14,18.67,435.81
2017-01-04 14:00:00,435.38,19.0,454.38
2017-01-04 15:00:00,400.18,17.459999999999994,417.64
2017-01-04 16:00:00,381.44000000000005,19.11,400.55000000000007
2017-01-04 17:00:00,325.9,15.26,341.15999999999997
2017-01-04 18:00:00,219.6,14.739999999999998,234.34
2017-01-04 19:00:00,154.56,14.43,168.99
2017-01-04 20:00:00,125.84,13.93,139.77
2017-01-04 21:00:00,117.2,12.81,130.01
2017-01-04 22:00:00,78.26,4.029999999999999,82.29
2017-01-04 23:00:00,76.44000000000003,3.96,80.40000000000002
2017-01-05 00:00:00,71.04,3.71,74.75
2017-01-05 01:00:00,80.36000000000001,3.67,84.03000000000002
2017-01-05 02:00:00,74.8,3.79,78.59
2017-01-05 03:00:00,74.96000000000002,3.36,78.32000000000002
2017-01-05 04:00:00,74.47999999999998,3.37,77.84999999999998
2017-01-05 05:00:00,89.12,5.83,94.95
2017-01-05 06:00:00,189.64,15.84,205.48
2017-01-05 07:00:00,219.9,17.47,237.37
2017-01-05 08:00:00,375.3,20.2,395.5
2017-01-05 09:00:00,450.34,20.63,470.96999999999997
2017-01-05 10:00:00,494.76,23.87,518.63
2017-01-05 11:00:00,504.24,21.36,525.6
2017-01-05 12:00:00,468.44,21.94,490.38
2017-01-05 13:00:00,494.08,22.33,516.41
2017-01-05 14:00:00,487.84,21.9,509.73999999999995
2017-01-05 15:00:00,481.5,20.8,502.3
2017-01-05 16:00:00,435.4,17.77,453.16999999999996
2017-01-05 17:00:00,339.1400000000001,15.56,354.7000000000001
2017-01-05 18:00:00,245.12,15.64,260.76
2017-01-05 19:00:00,176.64,14.9,191.54
2017-01-05 20:00:00,170.54,14.69,185.23
2017-01-05 21:00:00,145.16,12.84,158.0
2017-01-05 22:00:00,86.16,3.63,89.78999999999999
2017-01-05 23:00:00,80.04,4.0,84.04
2017-01-06 00:00:00,84.60000000000002,4.07,88.67000000000002
2017-01-06 01:00:00,79.54,4.4,83.94000000000001
2017-01-06 02:00:00,78.36,3.63,81.99
2017-01-06 03:00:00,80.2,4.04,84.24000000000001
2017-01-06 04:00:00,75.04,4.03,79.07000000000001
2017-01-06 05:00:00,94.06,6.33,100.39
2017-01-06 06:00:00,203.94,15.31,219.25
2017-01-06 07:00:00,207.96,16.389999999999993,224.35
2017-01-06 08:00:00,359.26,19.13,378.39
2017-01-06 09:00:00,454.48,20.14,474.62
2017-01-06 10:00:00,477.26,20.53,497.78999999999996
2017-01-06 11:00:00,464.44000000000005,19.84,484.28000000000003
2017-01-06 12:00:00,459.19999999999993,19.83,479.0299999999999
2017-01-06 13:00:00,491.19999999999993,19.14,510.3399999999999
2017-01-06 14:00:00,479.4,18.83,498.22999999999996
2017-01-06 15:00:00,437.16,20.36,457.52000000000004
2017-01-06 16:00:00,440.6,19.54,460.14000000000004
2017-01-06 17:00:00,328.1,14.66,342.76000000000005
2017-01-06 18:00:00,244.6,14.77,259.37
2017-01-06 19:00:00,218.3,14.73,233.03
2017-01-06 20:00:00,174.64,14.74,189.38
2017-01-06 21:00:00,132.56,13.03,145.59
2017-01-06 22:00:00,86.64000000000001,4.77,91.41000000000001
2017-01-06 23:00:00,85.66000000000003,4.26,89.92000000000003
2017-01-07 00:00:00,69.16,4.41,73.57
2017-01-07 01:00:00,68.58000000000001,4.69,73.27000000000001
2017-01-07 02:00:00,65.96000000000001,3.73,69.69000000000001
2017-01-07 03:00:00,69.44,4.41,73.85
2017-01-07 04:00:00,67.86,3.96,71.82
2017-01-07 05:00:00,69.44,4.0,73.44
2017-01-07 06:00:00,106.36,8.37,114.73
2017-01-07 07:00:00,141.46,14.04,155.5
2017-01-07 08:00:00,133.5,14.39,147.89
2017-01-07 09:00:00,165.3,13.81,179.11
2017-01-07 10:00:00,154.74,14.06,168.8
2017-01-07 11:00:00,171.46,14.06,185.52
2017-01-07 12:00:00,157.24,15.31,172.55
2017-01-07 13:00:00,180.24,17.66,197.9
2017-01-07 14:00:00,162.26,19.24,181.5
2017-01-07 15:00:00,158.62,16.06,174.68
2017-01-07 16:00:00,156.76000000000005,14.17,170.93000000000004
2017-01-07 17:00:00,130.9,13.03,143.93
2017-01-07 18:00:00,93.6,5.37,98.97
2017-01-07 19:00:00,91.7,3.67,95.37
2017-01-07 20:00:00,78.6,3.7,82.3
2017-01-07 21:00:00,81.66,3.69,85.35
2017-01-07 22:00:00,71.53999999999998,4.01,75.54999999999998
2017-01-07 23:00:00,68.64,3.7,72.34
2017-01-08 00:00:00,71.06,4.09,75.15
2017-01-08 01:00:00,64.76,3.97,68.73
2017-01-08 02:00:00,71.26,3.71,74.97
2017-01-08 03:00:00,68.75999999999999,3.73,72.49
2017-01-08 04:00:00,65.78,3.63,69.41
2017-01-08 05:00:00,65.22,3.73,68.95
2017-01-08 06:00:00,101.20000000000002,6.5,107.70000000000002
2017-01-08 07:00:00,175.74,15.239999999999998,190.98000000000002
2017-01-08 08:00:00,128.3,15.289999999999996,143.59
2017-01-08 09:00:00,164.6,15.04,179.64
2017-01-08 10:00:00,131.0,14.24,145.24
2017-01-08 11:00:00,146.44,14.989999999999998,161.43
2017-01-08 12:00:00,141.42000000000004,15.04,156.46000000000004
2017-01-08 13:00:00,171.5,13.94,185.44
2017-01-08 14:00:00,148.94,14.72,163.66
2017-01-08 15:00:00,163.5,14.97,178.47
2017-01-08 16:00:00,148.4,14.6,163.0
2017-01-08 17:00:00,150.10000000000005,14.23,164.33000000000004
2017-01-08 18:00:00,86.30000000000004,4.029999999999999,90.33000000000004
2017-01-08 19:00:00,86.84,4.91,91.75
2017-01-08 20:00:00,78.46000000000002,4.0,82.46000000000002
2017-01-08 21:00:00,77.34,3.93,81.27000000000001
2017-01-08 22:00:00,68.6,3.43,72.03
2017-01-08 23:00:00,66.36,4.01,70.37
2017-01-09 00:00:00,70.34,3.73,74.07000000000001
2017-01-09 01:00:00,71.96000000000002,3.0900000000000003,75.05000000000003
2017-01-09 02:00:00,70.34,3.4,73.74000000000001
2017-01-09 03:00:00,70.16,3.11,73.27
2017-01-09 04:00:00,70.64,3.43,74.07000000000001
2017-01-09 05:00:00,81.0,6.1999999999999975,87.2
2017-01-09 06:00:00,227.38,15.23,242.60999999999999
2017-01-09 07:00:00,260.56,16.4,276.96
2017-01-09 08:00:00,449.52000000000015,19.84,469.3600000000001
2017-01-09 09:00:00,570.5999999999998,19.1,589.6999999999998
2017-01-09 10:00:00,606.08,19.54,625.62
2017-01-09 11:00:00,589.72,20.9,610.62
2017-01-09 12:00:00,574.36,23.19,597.5500000000001
2017-01-09 13:00:00,549.9,21.64,571.54
2017-01-09 14:00:00,542.14,21.76,563.9
2017-01-09 15:00:00,537.5,20.06,557.56
2017-01-09 16:00:00,510.2,19.54,529.74
2017-01-09 17:00:00,362.98,15.5,378.48
2017-01-09 18:00:00,248.88,15.34,264.21999999999997
2017-01-09 19:00:00,193.24,15.59,208.83
2017-01-09 20:00:00,157.04000000000005,14.14,171.18000000000006
2017-01-09 21:00:00,138.4,12.73,151.13
2017-01-09 22:00:00,101.6,3.5,105.1
2017-01-09 23:00:00,85.1,3.7,88.8
2017-01-10 00:00:00,85.52,3.6,89.11999999999999
2017-01-10 01:00:00,83.44,4.199999999999998,87.64
2017-01-10 02:00:00,84.51999999999998,3.67,88.18999999999998
2017-01-10 03:00:00,80.78,3.64,84.42
2017-01-10 04:00:00,84.24000000000002,3.72,87.96000000000002
2017-01-10 05:00:00,93.56,6.41,99.97
2017-01-10 06:00:00,233.94,15.43,249.37
2017-01-10 07:00:00,268.14,18.2,286.34
2017-01-10 08:00:00,458.54,20.09,478.63
2017-01-10 09:00:00,557.6000000000001,19.84,577.4400000000002
2017-01-10 10:00:00,581.54,19.76,601.3
2017-01-10 11:00:00,580.3,20.41,600.7099999999999
2017-01-10 12:00:00,559.52,20.09,579.61
2017-01-10 13:00:00,575.02,19.81,594.8299999999999
2017-01-10 14:00:00,587.4,20.36,607.76
2017-01-10 15:00:00,540.48,20.14,560.62
2017-01-10 16:00:00,521.6800000000002,20.33,542.0100000000002
2017-01-10 17:00:00,415.24,14.5,429.74
2017-01-10 18:00:00,315.9,14.96,330.85999999999996
2017-01-10 19:00:00,230.96,15.61,246.57
2017-01-10 20:00:00,202.48,15.689999999999998,218.17
2017-01-10 21:00:00,150.51999999999995,13.139999999999995,163.65999999999994
2017-01-10 22:00:00,99.28,4.529999999999999,103.81
2017-01-10 23:00:00,93.82,4.6,98.41999999999999
2017-01-11 00:00:00,82.88000000000002,5.31,88.19000000000003
2017-01-11 01:00:00,82.44,4.29,86.73
2017-01-11 02:00:00,81.1,4.6,85.69999999999999
2017-01-11 03:00:00,82.3,4.58,86.88
2017-01-11 04:00:00,84.9,4.389999999999999,89.29
2017-01-11 05:00:00,96.94,7.1,104.03999999999999
2017-01-11 06:00:00,227.66000000000005,15.53,243.19000000000005
2017-01-11 07:00:00,258.64,17.47,276.11
2017-01-11 08:00:00,438.38000000000005,19.1,457.4800000000001
2017-01-11 09:00:00,564.8,20.74,585.54
2017-01-11 10:00:00,602.8999999999999,22.29,625.1899999999998
2017-01-11 11:00:00,607.8599999999999,22.64,630.4999999999999
2017-01-11 12:00:00,577.38,21.9,599.28
2017-01-11 13:00:00,602.36,21.26,623.62
2017-01-11 14:00:00,569.84,20.74,590.58
2017-01-11 15:00:00,553.9599999999998,21.06,575.0199999999998
2017-01-11 16:00:00,521.8,19.47,541.27
2017-01-11 17:00:00,374.38,15.2,389.58
2017-01-11 18:00:00,281.1,15.37,296.47
2017-01-11 19:00:00,225.1,14.57,239.67
2017-01-11 20:00:00,195.7,14.36,210.06
2017-01-11 21:00:00,171.3,13.8,185.10000000000002
2017-01-11 22:00:00,95.20000000000002,4.23,99.43000000000002
2017-01-11 23:00:00,85.60000000000002,3.73,89.33000000000003
2017-01-12 00:00:00,81.6,3.74,85.33999999999999
2017-01-12 01:00:00,78.30000000000003,3.64,81.94000000000003
2017-01-12 02:00:00,82.36,4.02,86.38
2017-01-12 03:00:00,77.52,3.7,81.22
2017-01-12 04:00:00,77.78,3.38,81.16
2017-01-12 05:00:00,97.32,5.789999999999999,103.10999999999999
2017-01-12 06:00:00,226.28,14.77,241.05
2017-01-12 07:00:00,282.52,17.9,300.41999999999996
2017-01-12 08:00:00,445.32,21.26,466.58
2017-01-12 09:00:00,592.96,21.64,614.6
2017-01-12 10:00:00,641.76,22.63000000000001,664.39
2017-01-12 11:00:00,624.9,22.5,647.4
2017-01-12 12:00:00,596.4399999999998,21.64,618.0799999999998
2017-01-12 13:00:00,608.78,21.93,630.7099999999999
2017-01-12 14:00:00,563.76,20.76,584.52
2017-01-12 15:00:00,534.86,21.04,555.9
2017-01-12 16:00:00,520.4000000000002,20.33,540.7300000000002
2017-01-12 17:00:00,401.86000000000007,15.01,416.87000000000006
2017-01-12 18:00:00,293.2999999999999,14.89,308.1899999999999
2017-01-12 19:00:00,205.3,14.44,219.74
2017-01-12 20:00:00,178.29999999999995,14.029999999999998,192.32999999999996
2017-01-12 21:00:00,151.4,12.16,163.56
2017-01-12 22:00:00,90.16,3.41,93.57
2017-01-12 23:00:00,83.28,3.97,87.25
2017-01-13 00:00:00,72.96000000000002,3.69,76.65000000000002
2017-01-13 01:00:00,78.84,3.4,82.24000000000001
2017-01-13 02:00:00,80.56,3.14,83.7
2017-01-13 03:00:00,76.56,3.37,79.93
2017-01-13 04:00:00,80.0,3.06,83.06
2017-01-13 05:00:00,93.42,6.27,99.69
2017-01-13 06:00:00,224.0,14.96,238.96
2017-01-13 07:00:00,281.6,17.67,299.27000000000004
2017-01-13 08:00:00,431.96,23.03,454.99
2017-01-13 09:00:00,558.46,21.5,579.96
2017-01-13 10:00:00,619.64,22.21,641.85
2017-01-13 11:00:00,628.48,19.99,648.47
2017-01-13 12:00:00,602.48,20.74,623.22
2017-01-13 13:00:00,550.36,20.33,570.69
2017-01-13 14:00:00,494.9200000000001,20.17,515.09
2017-01-13 15:00:00,462.66,19.83,482.49
2017-01-13 16:00:00,437.44,20.5,457.94
2017-01-13 17:00:00,323.02,14.63,337.65
2017-01-13 18:00:00,211.6,14.44,226.04
2017-01-13 19:00:00,193.6,14.09,207.69
2017-01-13 20:00:00,147.64,14.44,162.07999999999998
2017-01-13 21:00:00,127.36,12.64,140.0
2017-01-13 22:00:00,91.8,3.66,95.46
2017-01-13 23:00:00,83.8,3.87,87.67
2017-01-14 00:00:00,84.5,3.67,88.17
2017-01-14 01:00:00,78.8,3.99,82.78999999999999
2017-01-14 02:00:00,75.16,3.43,78.59
2017-01-14 03:00:00,71.18,4.14,75.32000000000001
2017-01-14 04:00:00,76.12,3.63,79.75
2017-01-14 05:00:00,69.48,4.0,73.48
2017-01-14 06:00:00,103.46,7.3,110.75999999999999
2017-01-14 07:00:00,188.16,15.04,203.2
2017-01-14 08:00:00,182.8,14.94,197.74
2017-01-14 09:00:00,214.90000000000003,14.73,229.63000000000002
2017-01-14 10:00:00,232.58,15.36,247.94
2017-01-14 11:00:00,193.92,14.93,208.85
2017-01-14 12:00:00,219.68,14.07,233.75
2017-01-14 13:00:00,196.58,14.63,211.21
2017-01-14 14:00:00,233.56,15.009999999999998,248.57
2017-01-14 15:00:00,218.0,14.689999999999998,232.69
2017-01-14 16:00:00,226.66000000000005,13.97,240.63000000000005
2017-01-14 17:00:00,188.24,13.71,201.95000000000002
2017-01-14 18:00:00,100.2,4.65,104.85000000000001
2017-01-14 19:00:00,96.04,4.9,100.94000000000001
2017-01-14 20:00:00,88.66,4.01,92.67
2017-01-14 21:00:00,94.46,4.39,98.85
2017-01-14 22:00:00,76.5,3.7,80.2
2017-01-14 23:00:00,81.9,4.31,86.21000000000001
2017-01-15 00:00:00,67.24,3.7,70.94
2017-01-15 01:00:00,72.56,3.69,76.25
2017-01-15 02:00:00,72.03999999999998,3.64,75.67999999999998
2017-01-15 03:00:00,72.68,3.77,76.45
2017-01-15 04:00:00,69.38,3.43,72.81
2017-01-15 05:00:00,70.7,3.64,74.34
2017-01-15 06:00:00,112.1,6.16,118.25999999999999
2017-01-15 07:00:00,204.02,15.56,219.58
2017-01-15 08:00:00,145.48000000000005,14.679999999999998,160.16000000000005
2017-01-15 09:00:00,189.52,14.989999999999998,204.51000000000002
2017-01-15 10:00:00,167.24,14.33,181.57000000000002
2017-01-15 11:00:00,194.04,14.98,209.01999999999998
2017-01-15 12:00:00,167.72,18.89,186.61
2017-01-15 13:00:00,165.84,19.14,184.98000000000002
2017-01-15 14:00:00,177.44,20.66,198.1
2017-01-15 15:00:00,156.36,16.84,173.20000000000002
2017-01-15 16:00:00,185.9,16.1,202.0
2017-01-15 17:00:00,155.8,14.53,170.33
2017-01-15 18:00:00,87.94,5.14,93.08
2017-01-15 19:00:00,89.46000000000002,5.2200000000000015,94.68000000000002
2017-01-15 20:00:00,88.0,5.75,93.75
2017-01-15 21:00:00,82.34,5.56,87.9
2017-01-15 22:00:00,69.62,5.14,74.76
2017-01-15 23:00:00,73.34,4.920000000000001,78.26
2017-01-16 00:00:00,73.54,5.530000000000001,79.07000000000001
2017-01-16 01:00:00,69.52000000000001,5.21,74.73
2017-01-16 02:00:00,70.17999999999999,4.93,75.10999999999999
2017-01-16 03:00:00,75.76,4.859999999999999,80.62
2017-01-16 04:00:00,70.14,4.77,74.91
2017-01-16 05:00:00,88.96000000000002,7.639999999999999,96.60000000000002
2017-01-16 06:00:00,227.0,15.4,242.4
2017-01-16 07:00:00,300.9000000000001,18.2,319.1000000000001
2017-01-16 08:00:00,486.8,21.83,508.63
2017-01-16 09:00:00,654.82,21.70000000000001,676.5200000000001
2017-01-16 10:00:00,657.8199999999998,20.9,678.7199999999998
2017-01-16 11:00:00,659.3,20.7,680.0
2017-01-16 12:00:00,612.28,20.37,632.65
2017-01-16 13:00:00,597.68,20.39,618.0699999999999
2017-01-16 14:00:00,582.5400000000002,21.01,603.5500000000002
2017-01-16 15:00:00,554.5999999999998,20.23,574.8299999999998
2017-01-16 16:00:00,525.5,20.3,545.8
2017-01-16 17:00:00,415.02,15.669999999999998,430.69
2017-01-16 18:00:00,293.3400000000001,15.59,308.93000000000006
2017-01-16 19:00:00,208.0,15.61,223.61
2017-01-16 20:00:00,156.86,14.189999999999998,171.05
2017-01-16 21:00:00,148.78,12.51,161.29
2017-01-16 22:00:00,100.92,3.96,104.88
2017-01-16 23:00:00,92.28,3.43,95.71000000000001
2017-01-17 00:00:00,94.14,4.109999999999999,98.25
2017-01-17 01:00:00,102.34,3.1,105.44
2017-01-17 02:00:00,97.88,3.3600000000000003,101.24
2017-01-17 03:00:00,94.8,3.54,98.34
2017-01-17 04:00:00,96.44,3.37,99.81
2017-01-17 05:00:00,109.26000000000002,5.63,114.89000000000001
2017-01-17 06:00:00,233.66000000000005,15.29,248.95000000000005
2017-01-17 07:00:00,296.5800000000001,17.14,313.7200000000001
2017-01-17 08:00:00,449.44000000000005,20.33,469.77000000000004
2017-01-17 09:00:00,592.52,19.51,612.03
2017-01-17 10:00:00,636.1400000000001,19.52,655.6600000000001
2017-01-17 11:00:00,637.04,22.21,659.25
2017-01-17 12:00:00,584.42,21.9,606.3199999999999
2017-01-17 13:00:00,596.8000000000002,21.9,618.7000000000002
2017-01-17 14:00:00,566.92,22.07,588.99
2017-01-17 15:00:00,561.1600000000002,21.19,582.3500000000003
2017-01-17 16:00:00,511.52,21.74,533.26
2017-01-17 17:00:00,369.50000000000006,15.29,384.7900000000001
2017-01-17 18:00:00,240.64,16.310000000000002,256.95
2017-01-17 19:00:00,178.2,14.93,193.13
2017-01-17 20:00:00,140.3,14.14,154.44
2017-01-17 21:00:00,122.72,12.489999999999998,135.21
2017-01-17 22:00:00,88.68,3.71,92.39
2017-01-17 23:00:00,87.06,4.0600000000000005,91.12
2017-01-18 00:00:00,83.80000000000003,4.06,87.86000000000003
2017-01-18 01:00:00,83.44,3.71,87.14999999999999
2017-01-18 02:00:00,84.72,3.7,88.42
2017-01-18 03:00:00,82.78,3.76,86.54
2017-01-18 04:00:00,79.56,4.069999999999999,83.63
2017-01-18 05:00:00,98.6,7.029999999999999,105.63
2017-01-18 06:00:00,213.8,14.739999999999998,228.54000000000002
2017-01-18 07:00:00,261.9,16.79,278.69
2017-01-18 08:00:00,433.8,18.25,452.05
2017-01-18 09:00:00,558.94,16.99,575.9300000000001
2017-01-18 10:00:00,621.06,20.74,641.8
2017-01-18 11:00:00,629.1000000000001,19.59,648.6900000000002
2017-01-18 12:00:00,582.34,21.04,603.38
2017-01-18 13:00:00,572.32,21.7,594.0200000000001
2017-01-18 14:00:00,563.1800000000002,21.96,585.1400000000002
2017-01-18 15:00:00,549.6599999999999,20.14,569.7999999999998
2017-01-18 16:00:00,529.5400000000002,20.33,549.8700000000002
2017-01-18 17:00:00,370.42,15.07,385.49
2017-01-18 18:00:00,256.14,14.96,271.09999999999997
2017-01-18 19:00:00,186.6,14.41,201.01
2017-01-18 20:00:00,178.0,14.39,192.39
2017-01-18 21:00:00,135.39999999999998,13.11,148.51
2017-01-18 22:00:00,81.0,3.69,84.69
2017-01-18 23:00:00,75.94,4.47,80.41
2017-01-19 00:00:00,74.32000000000002,3.94,78.26000000000002
2017-01-19 01:00:00,71.10000000000002,4.69,75.79000000000002
2017-01-19 02:00:00,72.34,4.01,76.35000000000001
2017-01-19 03:00:00,73.4,3.7,77.10000000000001
2017-01-19 04:00:00,78.0,4.09,82.09
2017-01-19 05:00:00,88.86000000000001,6.4700000000000015,95.33000000000001
2017-01-19 06:00:00,220.1,16.7,236.79999999999998
2017-01-19 07:00:00,263.6,16.759999999999998,280.36
2017-01-19 08:00:00,444.04,21.31,465.35
2017-01-19 09:00:00,572.6,22.19,594.7900000000001
2017-01-19 10:00:00,591.4200000000002,22.68,614.1000000000001
2017-01-19 11:00:00,602.0,21.36,623.36
2017-01-19 12:00:00,584.4000000000002,20.67,605.0700000000002
2017-01-19 13:00:00,576.2,21.36,597.5600000000001
2017-01-19 14:00:00,581.44,21.34,602.7800000000001
2017-01-19 15:00:00,554.84,20.19,575.0300000000001
2017-01-19 16:00:00,514.5400000000002,20.41,534.9500000000002
2017-01-19 17:00:00,383.02,16.3,399.32
2017-01-19 18:00:00,248.04,15.56,263.59999999999997
2017-01-19 19:00:00,151.29999999999995,16.27,167.56999999999996
2017-01-19 20:00:00,144.0,15.8,159.8
2017-01-19 21:00:00,127.56,14.4,141.96
2017-01-19 22:00:00,80.68,5.5,86.18
2017-01-19 23:00:00,82.82,5.53,88.35
2017-01-20 00:00:00,75.78,5.21,80.99
2017-01-20 01:00:00,73.52,5.6,79.11999999999999
2017-01-20 02:00:00,76.44,5.46,81.89999999999999
2017-01-20 03:00:00,75.50000000000001,6.2700000000000005,81.77000000000001
2017-01-20 04:00:00,79.9,5.8000000000000025,85.7
2017-01-20 05:00:00,89.53999999999998,8.33,97.86999999999998
2017-01-20 06:00:00,233.8,16.4,250.20000000000002
2017-01-20 07:00:00,263.18,19.73,282.91
2017-01-20 08:00:00,501.18000000000006,22.54,523.72
2017-01-20 09:00:00,588.1000000000001,21.83,609.9300000000002
2017-01-20 10:00:00,619.8,21.94,641.74
2017-01-20 11:00:00,644.14,20.96,665.1
2017-01-20 12:00:00,609.06,21.07,630.13
2017-01-20 13:00:00,586.5999999999998,20.96,607.5599999999998
2017-01-20 14:00:00,560.0799999999998,21.44,581.5199999999999
2017-01-20 15:00:00,533.5999999999998,20.29,553.8899999999998
2017-01-20 16:00:00,524.1,22.01,546.11
2017-01-20 17:00:00,378.82,16.16,394.98
2017-01-20 18:00:00,297.04,15.64,312.68
2017-01-20 19:00:00,186.32,15.23,201.54999999999998
2017-01-20 20:00:00,151.04,15.099999999999998,166.14
2017-01-20 21:00:00,122.76,12.73,135.49
2017-01-20 22:00:00,79.64000000000001,4.53,84.17000000000002
2017-01-20 23:00:00,83.36,4.84,88.2
2017-01-21 00:00:00,78.44,4.44,82.88
2017-01-21 01:00:00,76.34,4.790000000000001,81.13000000000001
2017-01-21 02:00:00,79.12,4.54,83.66000000000001
2017-01-21 03:00:00,77.64,3.87,81.51
2017-01-21 04:00:00,82.80000000000003,4.12,86.92000000000003
2017-01-21 05:00:00,78.60000000000002,4.8100000000000005,83.41000000000003
2017-01-21 06:00:00,103.86,7.8,111.66
2017-01-21 07:00:00,219.64,15.929999999999998,235.57
2017-01-21 08:00:00,157.76,15.87,173.63
2017-01-21 09:00:00,179.42,16.189999999999998,195.60999999999999
2017-01-21 10:00:00,190.0,15.04,205.04
2017-01-21 11:00:00,182.56,15.26,197.82
2017-01-21 12:00:00,176.83999999999995,15.31,192.14999999999995
2017-01-21 13:00:00,177.62,15.5,193.12
2017-01-21 14:00:00,168.0,15.4,183.4
2017-01-21 15:00:00,177.44,14.96,192.4
2017-01-21 16:00:00,165.6,15.009999999999998,180.60999999999999
2017-01-21 17:00:00,155.52,13.09,168.61
